BOLD sample ID	Family	Species	GenBank Accession	Sequence length	Country	Lat	Lon
ZMUO.004353	Gyrinidae	Gyrinus paykulli	KJ963333	658[0n]	Finland	61.452	27.410
ZMUO.004538	Gyrinidae	Gyrinus substriatus	KJ964936	658[0n]	Finland	59.834	23.087
ZMUO.004539	Gyrinidae	Gyrinus substriatus	KJ963533	658[0n]	Finland	59.834	23.087
ZMUO.004540	Gyrinidae	Gyrinus substriatus	KJ962980	658[0n]	Finland	59.834	23.087
ZMUO.004541	Gyrinidae	Gyrinus substriatus	KJ966732	658[0n]	Finland	59.834	23.087
ZMUO.004349	Gyrinidae	Gyrinus substriatus	KJ963554	658[0n]	Finland	60.177	24.702
ZMUO.004224	Staphylinidae	Gyrohypnus angustatus	KJ962165	658[0n]	Finland	65.693	24.594
ZMUO.005032	Staphylinidae	Gyrohypnus angustatus	KJ963290	658[0n]	Finland	60.154	24.720
ZMUO.001611	Staphylinidae	Gyrohypnus angustatus	KJ967250	658[0n]	Finland	64.969	24.720
ZMUO.000847	Staphylinidae	Gyrohypnus angustatus	KJ966790	658[0n]	Finland	60.580	27.202
ZMUO.001626	Staphylinidae	Gyrohypnus angustatus	KJ966689	658[0n]	Finland	60.175	22.134
ZMUO.007794	Staphylinidae	Gyrophaena affinis	KJ963522	658[0n]	Finland	59.980	20.195
ZMUO.002444	Staphylinidae	Gyrophaena affinis	KJ963792	658[0n]	Finland	65.063	25.471
ZMUO.006876	Staphylinidae	Gyrophaena affinis	KJ966270	658[0n]	Finland	65.901	24.471
ZMUO.007795	Staphylinidae	Gyrophaena bihamata	KJ962070	652[0n]	Finland	59.980	20.195
ZMUO.007854	Staphylinidae	Gyrophaena boleti	KJ966021	658[0n]	Finland	61.558	29.550
ZMUO.007855	Staphylinidae	Gyrophaena boleti	KJ966882	658[0n]	Finland	61.558	29.550
ZMUO.002330	Staphylinidae	Gyrophaena congrua	KJ966399	658[0n]	Finland	65.116	25.829
ZMUO.007865	Staphylinidae	Gyrophaena fasciata	KJ963391	653[0n]	Finland	65.018	25.420
ZMUO.007867	Staphylinidae	Gyrophaena fasciata	KJ962869	658[0n]	Finland	65.018	25.420
ZMUO.007866	Staphylinidae	Gyrophaena joyioides	KJ964580	658[0n]	Finland	65.018	25.420
ZMUO.002328	Staphylinidae	Gyrophaena joyioides	KJ966108	658[0n]	Finland	65.116	25.829
ZMUO.007853	Staphylinidae	Gyrophaena strictula	KJ966241	658[0n]	Finland	61.558	29.550
ZMUO.007864	Staphylinidae	Gyrophaena williamsi	KJ964852	648[0n]	Finland	65.018	25.420
ZMUO.001655	Staphylinidae	Habrocerus capillaricornis	KJ963244	658[0n]	Finland	60.205	20.052
ZMUO.007314	Ptinidae	Hadrobregmus confusus	KJ965150	658[0n]	Finland	64.848	25.136
ZMUO.007315	Ptinidae	Hadrobregmus confusus	KJ965835	658[0n]	Finland	64.848	25.136
ZMUO.006589	Haliplidae	Haliplus fulvus	KJ963182	658[0n]	Finland	66.288	29.646
ZMUO.006833	Haliplidae	Haliplus immaculatus	KJ967018	658[0n]	Finland	60.067	20.270
ZMUO.006837	Haliplidae	Haliplus immaculatus	KJ967519	658[0n]	Finland	60.067	20.270
ZMUO.004786	Haliplidae	Haliplus immaculatus	KJ964875	658[0n]	Finland	60.159	24.613
ZMUO.006595	Haliplidae	Haliplus lineolatus	KJ963459	658[0n]	Finland	66.288	29.646
ZMUO.005794	Haliplidae	Haliplus lineolatus	KJ966935	658[0n]	Finland	66.291	29.630
ZMUO.003730	Haliplidae	Haliplus lineolatus	KJ962636	634[0n]	Finland	66.291	29.630
MP00282	Haliplidae	Haliplus nr. lineolatus	HM909095	658[0n]	Finland	65.002	24.749
ZMUO.004165	Haliplidae	Haliplus ruficollis	KJ961788	658[0n]	Estonia	58.272	26.392
ZMUO.003920	Haliplidae	Haliplus ruficollis	KJ965298	658[0n]	Finland	60.014	20.961
ZMUO.003921	Haliplidae	Haliplus ruficollis	KJ967510	658[0n]	Finland	60.014	20.961
ZMUO.005795	Haliplidae	Haliplus sibiricus	KJ964840	658[0n]	Finland	66.291	29.630
ZMUO.006594	Haliplidae	Haliplus sibiricus	KJ963535	658[0n]	Finland	66.288	29.646
ZMUO.003783	Tetratomidae	Hallomenus axillaris	KJ963661	658[0n]	Finland	59.977	20.188
ZMUO.000561	Tetratomidae	Hallomenus axillaris	KJ967002	658[0n]	Finland	60.361	19.916
ZMUO.004516	Staphylinidae	Halobrecta puncticeps	KJ964253	658[0n]	Finland	59.825	23.010
ZMUO.004521	Staphylinidae	Halobrecta puncticeps	KJ962689	658[0n]	Finland	59.825	23.010
ZMUO.006165	Coccinellidae	Halyzia sedecimguttata	KJ963428	658[0n]	Finland	60.003	20.157
ZMUO.001653	Coccinellidae	Halyzia sedecimguttata	KJ965538	658[0n]	Finland	60.205	20.052
ZMUO.001654	Coccinellidae	Halyzia sedecimguttata	KJ966630	658[0n]	Finland	60.205	20.052
ZMUO.004096	Coccinellidae	Halyzia sedecimguttata	KJ967096	658[0n]	Finland	61.012	25.651
ZMUO.004097	Coccinellidae	Halyzia sedecimguttata	KJ961717	658[0n]	Finland	61.012	25.651
ZMUO.004352	Coccinellidae	Halyzia sedecimguttata	KJ966736	658[0n]	Finland	61.456	27.403
ZMUO.001383	Coccinellidae	Halyzia sedecimguttata	KJ963031	658[0n]	Finland	59.840	23.020
ZMUO.005920	Coccinellidae	Halyzia sedecimguttata	KJ966457	657[1n]	Finland	60.314	24.258
ZMUO.006186	Elateridae	Harminius undulatus	KJ967338	658[0n]	Finland	66.398	25.207
ZMUO.005997	Elateridae	Harminius undulatus	KJ962840	658[0n]	Finland	67.519	23.793
ZMUO.007466	Carabidae	Harpalus affinis	KJ965508	658[0n]	Estonia	58.253	26.411
ZMUO.001459	Carabidae	Harpalus affinis	KJ967360	658[0n]	Finland	60.220	25.005
ZMUO.005118	Carabidae	Harpalus affinis	KJ962241	658[0n]	Finland	61.442	27.381
ZMUO.001642	Carabidae	Harpalus affinis	KJ966308	658[0n]	Finland	59.927	20.980
ZMUO.006143	Carabidae	Harpalus affinis	KJ966694	658[0n]	Sweden	56.501	16.466
ZMUO.004732	Carabidae	Harpalus distinguendus	KJ967303	658[0n]	Finland	60.367	23.111
ZMUO.006221	Carabidae	Harpalus laevipes	KJ962113	658[0n]	Finland	66.750	26.502
ZMUO.003897	Carabidae	Harpalus laevipes	KJ963413	658[0n]	Finland	65.132	25.945
ZMUO.003133	Carabidae	Harpalus laevipes	KJ966058	658[0n]	Finland	67.977	24.077
ZMUO.004463	Carabidae	Harpalus laevipes	KJ962455	658[0n]	Finland	61.456	27.403
ZMUO.004348	Carabidae	Harpalus laevipes	KJ963606	658[0n]	Finland	60.307	24.802
ZMUO.004356	Carabidae	Harpalus latus	KJ963916	658[0n]	Finland	61.456	27.403
ZMUO.004039	Carabidae	Harpalus latus	KJ967381	658[0n]	Finland	59.921	20.912
ZMUO.004954	Carabidae	Harpalus latus	KJ965812	658[0n]	Finland	60.164	24.722
ZMUO.006216	Carabidae	Harpalus latus	KJ962172	658[0n]	Finland	66.411	26.182
ZMUO.004360	Carabidae	Harpalus luteicornis	KJ964640	658[0n]	Finland	60.224	25.164
ZMUO.003103	Carabidae	Harpalus nigritarsis	KJ966663	658[0n]	Finland	67.776	29.213
ZMUO.005037	Carabidae	Harpalus rubripes	KJ965927	658[0n]	Finland	60.099	24.304
ZMUO.005038	Carabidae	Harpalus rubripes	KJ967081	658[0n]	Finland	60.099	24.304
ZMUO.005711	Carabidae	Harpalus rubripes	KJ966980	658[0n]	Finland	60.212	20.240
ZMUO.005712	Carabidae	Harpalus rubripes	KJ966723	658[0n]	Finland	60.212	20.240
ZMUO.004317	Carabidae	Harpalus rubripes	KJ965715	658[0n]	Finland	60.224	25.164
ZMUO.003109	Carabidae	Harpalus rubripes	KJ964354	658[0n]	Finland	60.212	20.242
ZMUO.001005	Carabidae	Harpalus rufipes	KJ964153	658[0n]	Finland	60.240	19.484
ZMUO.005130	Carabidae	Harpalus rufipes	KJ964281	658[0n]	Finland	61.438	27.384
ZMUO.004937	Carabidae	Harpalus rufipes	KJ964139	658[0n]	Finland	59.831	23.006
ZMUO.004969	Carabidae	Harpalus rufipes	KJ965239	658[0n]	Finland	60.307	24.802
ZMUO.005588	Carabidae	Harpalus smaragdinus	KJ963159	632[0n]	Finland	60.314	24.258
ZMUO.003099	Carabidae	Harpalus solitaris	KJ963604	633[0n]	Finland	65.025	24.571
ZMUO.003896	Carabidae	Harpalus solitaris	KJ966056	658[0n]	Finland	65.132	25.945
ZMUO.004230	Carabidae	Harpalus solitaris	KJ963670	658[0n]	Finland	68.053	24.065
ZMUO.004231	Carabidae	Harpalus solitaris	KJ966465	658[0n]	Finland	68.053	24.065
ZMUO.005816	Carabidae	Harpalus subcylindricus	KJ962303	658[0n]	Sweden	56.528	16.532
ZMUO.004345	Carabidae	Harpalus tardus	KJ963851	658[0n]	Finland	60.224	25.164
ZMUO.001617	Carabidae	Harpalus tardus	KJ964276	658[0n]	Finland	60.175	22.134
ZMUO.005587	Carabidae	Harpalus tardus	KJ963464	632[0n]	Finland	60.314	24.258
ZMUO.005589	Carabidae	Harpalus tardus	KJ967416	633[0n]	Finland	60.314	24.258
ZMUO.005232	Carabidae	Harpalus tardus	KJ964455	658[0n]	Finland	61.528	27.160
ZMUO.004899	Carabidae	Harpalus xanthopus	KJ961920	658[0n]	Finland	60.215	24.822
ZMUO.006160	Ptinidae	Hedobia imperialis	KJ962811	658[0n]	Finland	60.003	20.157
ZMUO.005390	Hydrophilidae	Helochares obscurus	KJ967207	625[0n]	Finland	61.456	27.403
ZMUO.002064	Hydrophilidae	Helochares obscurus	KJ964913	658[0n]	Finland	60.178	19.786
ZMUO.004502	Hydrophilidae	Helophorus brevipalpis	KJ963929	658[0n]	Finland	59.915	23.226
ZMUO.005680	Hydrophilidae	Helophorus brevipalpis	KJ962186	658[0n]	Finland	60.165	19.534
ZMUO.001017	Hydrophilidae	Helophorus brevipalpis	KJ967518	658[0n]	Finland	60.240	19.484
ZMUO.001135	Hydrophilidae	Helophorus brevipalpis	KJ967209	658[0n]	Finland	60.233	19.919
ZMUO.000564	Hydrophilidae	Helophorus brevipalpis	KJ965747	658[0n]	Finland	60.192	21.923
ZMUO.001388	Hydrophilidae	Helophorus brevipalpis	KJ963342	658[0n]	Finland	59.840	23.020
ZMUO.005969	Hydrophilidae	Helophorus brevipalpis	KJ964036	658[0n]	Sweden	56.938	16.406
MP00320	Hydrophilidae	Helophorus glacialis	HM909107	658[0n]	Finland	69.096	21.138
ZMUO.007433	Hydrophilidae	Helophorus granularis	KJ963186	658[0n]	Estonia	58.017	25.879
ZMUO.006133	Hydrophilidae	Helophorus granularis	KJ966911	658[0n]	Finland	66.172	23.860
ZMUO.001987	Hydrophilidae	Helophorus lapponicus	KJ961726	658[0n]	Finland	66.373	29.314
ZMUO.001136	Hydrophilidae	Helophorus nanus	KJ965788	658[0n]	Finland	60.233	19.919
ZMUO.007469	Hydrophilidae	Helophorus nubilus	KJ962559	658[0n]	Estonia	58.253	26.411
ZMUO.007434	Hydrophilidae	Helophorus pumilio	KJ964178	658[0n]	Estonia	58.017	25.879
ZMUO.006988	Hydrophilidae	Helophorus strandi	KJ964418	658[0n]	Finland	68.021	24.097
ZMUO.005300	Elateridae	Hemicrepidius niger	KJ962521	658[0n]	Finland	60.162	24.721
ZMUO.000563	Heteroceridae	Heterocerus fenestratus	KJ963823	658[0n]	Finland	60.192	21.923
MP00297	Heteroceridae	Heterocerus hispidulus	HM909100	658[0n]	Finland	65.070	24.624
ZMUO.001690	Staphylinidae	Heterothops quadripunctulus	KJ963938	658[0n]	Finland	65.033	25.418
ZMUO.007066	Coccinellidae	Hippodamia septemmaculata	KJ964417	658[0n]	Finland	60.232	19.919
ZMUO.004373	Coccinellidae	Hippodamia septemmaculata	KJ964594	658[0n]	Finland	60.166	24.735
ZMUO.003753	Coccinellidae	Hippodamia tredecimpunctata	KJ965750	658[0n]	Finland	59.832	23.089
ZMUO.002382	Coccinellidae	Hippodamia tredecimpunctata	KJ966401	658[0n]	Finland	60.046	19.976
ZMUO.004419	Coccinellidae	Hippodamia tredecimpunctata	KJ964732	658[0n]	Finland	60.154	24.720
ZMUO.005332	Coccinellidae	Hippodamia tredecimpunctata	KJ965869	658[0n]	Finland	60.164	24.694
ZMUO.000757	Coccinellidae	Hippodamia tredecimpunctata	KJ965246	658[0n]	Finland	60.342	23.112
ZMUO.003219	Coccinellidae	Hippodamia variegata	KJ964021	658[0n]	Finland	69.409	25.817
ZMUO.006961	Coccinellidae	Hippodamia variegata	KJ965564	658[0n]	Finland	65.812	24.692
ZMUO.006575	Coccinellidae	Hippodamia variegata	KJ963952	658[0n]	Finland	66.369	29.478
ZMUO.004199	Chrysomelidae	Hippuriphila modeeri	KJ963761	658[0n]	Finland	67.373	23.762
ZMUO.007796	Staphylinidae	Holobus apicatus	KJ964442	658[0n]	Finland	59.980	20.195
ZMUO.007802	Staphylinidae	Holobus flavicornis	KJ963088	658[0n]	Finland	60.196	24.593
ZMUO.006633	Histeridae	Hololepta plana	KJ967462	658[0n]	Finland	61.071	28.750
ZMUO.004313	Staphylinidae	Homalota plana	KJ966141	658[0n]	Finland	60.246	19.822
ZMUO.005580	Mordellidae	Hoshihananomia perlata	KJ964686	633[0n]	Finland	60.314	24.258
ZMUO.007541	Mordellidae	Hoshihananomia perlata	KJ967213	658[0n]	Finland	61.465	27.366
ZMUO.003093	Dytiscidae	Hydaticus aruspex	KJ963032	544[0n]	Finland	61.562	26.049
ZMUO.003094	Dytiscidae	Hydaticus aruspex	KJ965706	545[0n]	Finland	61.562	26.049
ZMUO.004838	Dytiscidae	Hydaticus seminiger	KJ965273	658[0n]	Finland	60.112	20.283
ZMUO.007538	Dytiscidae	Hydaticus transversalis	KJ965987	614[0n]	Finland	60.177	19.789
ZMUO.006578	Leiodidae	Hydnobius septentrionalis	KJ966734	616[0n]	Finland	66.369	29.478
ZMUO.003225	Leiodidae	Hydnobius spinipes	KJ967162	658[0n]	Finland	69.409	25.817
ZMUO.003226	Leiodidae	Hydnobius spinipes	KJ965888	658[0n]	Finland	69.409	25.817
ZMUO.003371	Leiodidae	Hydnobius spinipes	KJ965926	658[0n]	Finland	68.454	28.421
ZMUO.006577	Leiodidae	Hydnobius spinipes	KJ967160	658[0n]	Finland	66.369	29.478
ZMUO.006127	Hydraenidae	Hydraena britteni	KJ965314	658[0n]	Finland	66.172	23.860
ZMUO.005650	Hydraenidae	Hydraena britteni	KJ964025	654[0n]	Finland	60.012	20.186
ZMUO.007491	Hydraenidae	Hydraena britteni	KJ966397	658[0n]	Finland	61.781	22.762
MP00276	Hydraenidae	Hydraena britteni	HM909093	658[0n]	Finland	65.002	24.749
MP00136	Hydraenidae	Hydraena gracilis	HM909038	658[0n]	Finland	62.401	30.925
ZMUO.006093	Hydrophilidae	Hydrobius fuscipes	KJ962985	601[0n]	Finland	66.172	23.860
ZMUO.005621	Hydrophilidae	Hydrobius fuscipes	KJ964268	658[0n]	Finland	60.012	20.186
ZMUO.006058	Hydrophilidae	Hydrobius fuscipes	KJ965099	658[0n]	Finland	65.002	24.750
ZMUO.000746	Hydrophilidae	Hydrobius fuscipes	KJ964503	658[0n]	Finland	61.246	28.891
ZMUO.006894	Hydrophilidae	Hydrobius fuscipes	KJ967319	658[0n]	Finland	68.004	24.121
ZMUO.006042	Hydrophilidae	Hydrobius fuscipes	KJ966892	658[0n]	Finland	68.004	24.121
ZMUO.001371	Hydrophilidae	Hydrobius fuscipes	KJ967009	658[0n]	Finland	59.840	23.020
ZMUO.001372	Hydrophilidae	Hydrobius fuscipes	KJ962803	658[0n]	Finland	59.840	23.020
ZMUO.004391	Hydrophilidae	Hydrobius fuscipes	KJ963350	636[0n]	Finland	60.153	24.567
ZMUO.004926	Hydrophilidae	Hydrobius fuscipes	KJ966686	658[0n]	Finland	60.175	24.680
ZMUO.006784	Hydrophilidae	Hydrobius fuscipes	KJ967136	658[0n]	Finland	66.375	29.293
ZMUO.001499	Hydrophilidae	Hydrobius fuscipes	KJ966193	658[0n]	Finland	65.001	25.227
ZMUO.004493	Hydrophilidae	Hydrochus brevis	KJ965769	657[1n]	Finland	60.172	23.913
ZMUO.007105	Hydrophilidae	Hydrochus brevis	KJ962212	632[0n]	Finland	60.232	19.919
ZMUO.005627	Hydrophilidae	Hydrochus brevis	KJ961982	658[0n]	Finland	60.012	20.186
ZMUO.001105	Hydrophilidae	Hydrochus brevis	KJ963919	658[0n]	Finland	60.233	19.919
ZMUO.001490	Hydrophilidae	Hydrochus brevis	KJ965519	658[0n]	Finland	65.037	24.564
ZMUO.004492	Hydrophilidae	Hydrochus megaphallus	KJ967302	658[0n]	Finland	60.172	23.913
ZMUO.005765	Dytiscidae	Hydroglyphus geminus	KJ962613	658[0n]	Finland	60.218	19.549
ZMUO.005766	Dytiscidae	Hydroglyphus geminus	KJ967184	658[0n]	Finland	60.218	19.549
ZMUO.001351	Dytiscidae	Hydroglyphus geminus	KJ962813	656[2n]	Finland	59.941	20.881
ZMUO.001352	Dytiscidae	Hydroglyphus geminus	KJ963317	658[0n]	Finland	59.941	20.881
ZMUO.000678	Hydrophilidae	Hydrophilus aterrimus	KJ963493	634[0n]	Estonia	58.584	23.569
ZMUO.000679	Hydrophilidae	Hydrophilus aterrimus	KJ963955	658[0n]	Estonia	58.584	23.569
ZMUO.000680	Hydrophilidae	Hydrophilus aterrimus	KJ966262	658[0n]	Estonia	58.584	23.569
ZMUO.000681	Hydrophilidae	Hydrophilus aterrimus	KJ964783	658[0n]	Estonia	58.584	23.569
ZMUO.000673	Hydrophilidae	Hydrophilus aterrimus	KJ967476	658[0n]	Russia		
ZMUO.004500	Dytiscidae	Hydroporus angustatus	KJ962553	658[0n]	Finland	60.172	23.913
ZMUO.001052	Dytiscidae	Hydroporus angustatus	KJ965950	658[0n]	Finland	60.012	20.186
ZMUO.004090	Dytiscidae	Hydroporus angustatus	KJ963234	658[0n]	Finland	65.002	24.750
ZMUO.003918	Dytiscidae	Hydroporus angustatus	KJ962052	658[0n]	Finland	60.014	20.961
ZMUO.001880	Dytiscidae	Hydroporus angustatus	KJ966546	658[0n]	Finland	59.934	20.947
ZMUO.001881	Dytiscidae	Hydroporus angustatus	KJ965714	658[0n]	Finland	59.934	20.947
ZMUO.005619	Dytiscidae	Hydroporus erythrocephalus	KJ964186	655[0n]	Finland	60.012	20.186
ZMUO.003189	Dytiscidae	Hydroporus erythrocephalus	KJ963057	658[0n]	Finland	68.460	28.433
ZMUO.003210	Dytiscidae	Hydroporus erythrocephalus	KJ963708	658[0n]	Finland	68.460	28.433
ZMUO.006859	Dytiscidae	Hydroporus erythrocephalus	KJ963499	657[1n]	Finland	66.869	27.457
ZMUO.003919	Dytiscidae	Hydroporus erythrocephalus	KJ961867	657[1n]	Finland	60.014	20.961
ZMUO.000532	Dytiscidae	Hydroporus fuscipennis	KJ967438	658[0n]	Finland	65.116	25.829
ZMUO.003199	Dytiscidae	Hydroporus geniculatus	KJ964216	658[0n]	Finland	68.460	28.433
ZMUO.003211	Dytiscidae	Hydroporus geniculatus	KJ964477	658[0n]	Finland	68.460	28.433
ZMUO.003212	Dytiscidae	Hydroporus geniculatus	KJ962214	658[0n]	Finland	68.460	28.433
ZMUO.003213	Dytiscidae	Hydroporus geniculatus	KJ965871	657[1n]	Finland	68.460	28.433
ZMUO.006852	Dytiscidae	Hydroporus geniculatus	KJ966334	658[0n]	Finland	66.869	27.457
ZMUO.002011	Dytiscidae	Hydroporus geniculatus	KJ965762	658[0n]	Finland	70.056	27.889
ZMUO.002012	Dytiscidae	Hydroporus geniculatus	KJ963378	657[1n]	Finland	70.056	27.889
ZMUO.001131	Dytiscidae	Hydroporus gyllenhalii	KJ963531	653[5n]	Finland	60.233	19.919
ZMUO.000654	Dytiscidae	Hydroporus incognitus	KJ965211	655[3n]	Finland	65.116	25.829
ZMUO.000665	Dytiscidae	Hydroporus incognitus	KJ966438	658[0n]	Finland	65.116	25.829
ZMUO.005620	Dytiscidae	Hydroporus memnonius	KJ966004	658[0n]	Finland	60.012	20.186
ZMUO.006896	Dytiscidae	Hydroporus memnonius	KJ963101	658[0n]	Finland	68.004	24.121
ZMUO.006900	Dytiscidae	Hydroporus memnonius	KJ961858	658[0n]	Finland	68.004	24.121
ZMUO.001895	Dytiscidae	Hydroporus memnonius	KJ967305	658[0n]	Finland	59.930	20.978
ZMUO.006904	Dytiscidae	Hydroporus morio	KJ962108	658[0n]	Finland	68.004	24.121
ZMUO.001536	Dytiscidae	Hydroporus morio	KJ967047	658[0n]	Finland	59.922	20.931
ZMUO.001537	Dytiscidae	Hydroporus morio	KJ966990	658[0n]	Finland	59.922	20.931
ZMUO.001581	Dytiscidae	Hydroporus neglectus	KJ964145	658[0n]	Finland	64.969	24.720
ZMUO.006902	Dytiscidae	Hydroporus nigrita	KJ964838	658[0n]	Finland	68.004	24.121
ZMUO.006903	Dytiscidae	Hydroporus nigrita	KJ966741	658[0n]	Finland	68.004	24.121
ZMUO.003190	Dytiscidae	Hydroporus notabilis	KJ965146	658[0n]	Finland	68.460	28.433
ZMUO.003191	Dytiscidae	Hydroporus notabilis	KJ965362	658[0n]	Finland	68.460	28.433
ZMUO.003236	Dytiscidae	Hydroporus notabilis	KJ961978	658[0n]	Finland	68.348	27.467
ZMUO.003198	Dytiscidae	Hydroporus obscurus	KJ964827	658[0n]	Finland	68.460	28.433
ZMUO.007044	Dytiscidae	Hydroporus obscurus	KJ966963	658[0n]	Finland	68.091	24.103
ZMUO.005052	Dytiscidae	Hydroporus palustris	KJ963279	654[0n]	Finland	60.206	21.844
ZMUO.005637	Dytiscidae	Hydroporus palustris	KJ963135	658[0n]	Finland	60.012	20.186
ZMUO.003913	Dytiscidae	Hydroporus palustris	KJ965223	658[0n]	Finland	68.107	27.328
ZMUO.003914	Dytiscidae	Hydroporus palustris	KJ962057	658[0n]	Finland	68.107	27.328
ZMUO.006601	Dytiscidae	Hydroporus palustris	KJ964210	658[0n]	Finland	66.288	29.646
ZMUO.006602	Dytiscidae	Hydroporus palustris	KJ963357	658[0n]	Finland	66.288	29.646
ZMUO.005751	Dytiscidae	Hydroporus planus	KJ963917	658[0n]	Finland	60.218	19.549
ZMUO.005954	Dytiscidae	Hydroporus planus	KJ964516	658[0n]	Sweden	56.938	16.406
ZMUO.005628	Dytiscidae	Hydroporus pubescens	KJ962668	658[0n]	Finland	60.012	20.186
ZMUO.001534	Dytiscidae	Hydroporus pubescens	KJ964926	658[0n]	Finland	59.922	20.931
ZMUO.001535	Dytiscidae	Hydroporus pubescens	KJ963856	658[0n]	Finland	59.922	20.931
ZMUO.006107	Dytiscidae	Hydroporus rufifrons	KJ963543	658[0n]	Finland	66.172	23.860
ZMUO.003201	Dytiscidae	Hydroporus rufifrons	KJ965707	658[0n]	Finland	68.460	28.433
ZMUO.006857	Dytiscidae	Hydroporus rufifrons	KJ963635	658[0n]	Finland	66.869	27.457
ZMUO.001053	Dytiscidae	Hydroporus striola	KJ964863	656[2n]	Finland	60.012	20.186
ZMUO.006108	Dytiscidae	Hydroporus submuticus	KJ962745	658[0n]	Finland	66.172	23.860
ZMUO.006074	Dytiscidae	Hydroporus submuticus	KJ962589	622[0n]	Finland	68.004	24.121
ZMUO.003331	Dytiscidae	Hydroporus tristis	KJ965842	658[0n]	Estonia	58.278	27.328
ZMUO.003240	Dytiscidae	Hydroporus tristis	KJ962164	523[0n]	Finland	68.348	27.467
ZMUO.006901	Dytiscidae	Hydroporus tristis	KJ962247	658[0n]	Finland	68.004	24.121
ZMUO.006998	Dytiscidae	Hydroporus tristis	KJ964584	658[0n]	Finland	68.021	24.097
ZMUO.006855	Dytiscidae	Hydroporus tristis	KJ962518	658[0n]	Finland	66.869	27.457
ZMUO.006856	Dytiscidae	Hydroporus tristis	KJ963015	658[0n]	Finland	66.869	27.457
ZMUO.001132	Dytiscidae	Hydroporus umbrosus	KJ965365	658[0n]	Finland	60.233	19.919
ZMUO.006999	Dytiscidae	Hydroporus umbrosus	KJ963686	658[0n]	Finland	68.021	24.097
ZMUO.006776	Dytiscidae	Hydroporus umbrosus	KJ962524	658[0n]	Finland	66.375	29.293
ZMUO.007815	Staphylinidae	Hydrosmecta longula	KJ965028	658[0n]	Finland	60.239	19.486
ZMUO.001423	Chrysomelidae	Hydrothassa hannoveriana	KJ963617	658[0n]	Finland	64.966	25.492
ZMUO.001453	Chrysomelidae	Hydrothassa hannoveriana	KJ967427	658[0n]	Finland	60.220	25.005
ZMUO.001454	Chrysomelidae	Hydrothassa hannoveriana	KJ961813	658[0n]	Finland	60.220	25.005
ZMUO.001455	Chrysomelidae	Hydrothassa hannoveriana	KJ965806	658[0n]	Finland	60.220	25.005
ZMUO.001460	Chrysomelidae	Hydrothassa hannoveriana	KJ963602	658[0n]	Finland	60.220	25.005
ZMUO.000513	Chrysomelidae	Hydrothassa marginella	KJ963649	658[0n]	Finland	65.116	25.829
ZMUO.002416	Chrysomelidae	Hydrothassa marginella	KJ964679	633[0n]	Finland	65.024	25.427
ZMUO.001676	Chrysomelidae	Hydrothassa marginella	KJ966393	658[0n]	Finland	65.033	25.418
ZMUO.004927	Chrysomelidae	Hydrothassa marginella	KJ963581	658[0n]	Finland	60.230	24.992
ZMUO.001107	Staphylinidae	Hygronoma dimidiata	KJ966988	658[0n]	Finland	60.233	19.919
ZMUO.006906	Staphylinidae	Hygronoma dimidiata	KJ962685	658[0n]	Finland	68.004	24.121
ZMUO.007003	Staphylinidae	Hygronoma dimidiata	KJ966352	658[0n]	Finland	68.021	24.097
ZMUO.001159	Staphylinidae	Hygropora cunctans	KJ962409	658[0n]	Estonia	57.844	27.466
ZMUO.005614	Dytiscidae	Hygrotus decoratus	KJ962222	658[0n]	Finland	60.012	20.186
ZMUO.001596	Dytiscidae	Hygrotus impressopunctatus	KJ965659	658[0n]	Finland	64.969	24.720
ZMUO.002073	Dytiscidae	Hygrotus impressopunctatus	KJ966476	631[2n]	Finland	60.178	19.786
MP00283	Dytiscidae	Hygrotus inaequalis	HM909096	658[0n]	Finland	65.002	24.749
ZMUO.001044	Dytiscidae	Hygrotus inaequalis	KJ962124	658[0n]	Finland	60.012	20.186
ZMUO.001130	Dytiscidae	Hygrotus inaequalis	KJ966289	657[1n]	Finland	60.233	19.919
ZMUO.002072	Dytiscidae	Hygrotus inaequalis	KJ965008	658[0n]	Finland	60.178	19.786
ZMUO.003186	Dytiscidae	Hygrotus marklini	KJ967403	658[0n]	Finland	68.460	28.433
ZMUO.003194	Dytiscidae	Hygrotus marklini	KJ962618	658[0n]	Finland	68.460	28.433
ZMUO.003203	Dytiscidae	Hygrotus marklini	KJ964020	658[0n]	Finland	68.460	28.433
ZMUO.003204	Dytiscidae	Hygrotus marklini	KJ963271	658[0n]	Finland	68.460	28.433
ZMUO.003207	Dytiscidae	Hygrotus marklini	KJ962888	658[0n]	Finland	68.460	28.433
ZMUO.006958	Dytiscidae	Hygrotus novemlineatus	KJ966122	658[0n]	Finland	65.812	24.692
ZMUO.006959	Dytiscidae	Hygrotus novemlineatus	KJ962107	622[0n]	Finland	65.812	24.692
ZMUO.003184	Dytiscidae	Hygrotus novemlineatus	KJ963931	658[0n]	Finland	68.460	28.433
ZMUO.003185	Dytiscidae	Hygrotus novemlineatus	KJ963513	658[0n]	Finland	68.460	28.433
ZMUO.003193	Dytiscidae	Hygrotus novemlineatus	KJ966255	658[0n]	Finland	68.460	28.433
ZMUO.003196	Dytiscidae	Hygrotus novemlineatus	KJ965149	658[0n]	Finland	68.460	28.433
